NO,XX,腔調,客語
34459,,海陸,臭餿飯毋食較久乜毋會變，事情拖久還係你愛做。
5988,,海陸,茶米轉潤，愛熇燥來。
5686,,海陸,茶袋肚个茶青擲拶來，還做得張加兜仔落去。
5934,,海陸,茶箍滑滑，當會對手項溜走。
30060,,海陸,茶盤圓叮噹，杯仔在中央；公婆來相合，出個好賢郎。這係幾時愛講个四句？
7080,,海陸,草生到恁長，有閒去挷挷仔！
5767,,海陸,草生到恁高，愛去劈草。
5862,,海陸,草坪个草正割啊忒，風吹過來就鼻得著臭青味。
6507,,海陸,草坪青溜溜仔，在中央有一頭樹仔，當打眼。
26648,,海陸,草坪項青溜溜仔，佇中央有一叢大紅花，當打眼。
5726,,海陸,草結先窿落去，等火較猛兜仔，竹笐正窿落去。
6872,,海陸,蚊仔飛上飛下，還得人惱。
6935,,海陸,蚊仔恁多，門愛關好來。
7908,,海陸,記者等下愛來採訪，你準備一下。
39133,,海陸,記得係𠊎堵堵上國中該下个事情。
6895,,海陸,記得愛帶等路轉來。
25319,,海陸,記得還細時節，逐擺看著阿姆擐等菜籃，張等牲儀，愛去敬伯公，心肝肚就當暢，阿姆會喊𠊎共下去，佢講有拜伯公，讀書正會較識；毋過，𠊎跈去个目的係阿姆逐擺拜好咧，就會先拿一細片仔雞肝分𠊎食。到讀小學該下，比人較早放學，就會先去伯公下尞，歸大陣細人仔在伯公下搞棋子，份家啦，嘴渴就食伯公个神茶。
4235,,海陸,記載重要个事件。
7099,,海陸,起風咧！著領外衫，無斯會冷著哦！
39087,,海陸,迷迷痴痴……爸揇等𠊎，𠊎覆到佢肩頭……井脣个油盞火滅忒咧……歸屋仔烰過魚仔个味恁香……。
5424,,海陸,送佢一支鋼筆。
5368,,海陸,送信仔个逐日就會來。
4673,,海陸,酒當釅。
4622,,海陸,針尖尖，你斯愛擎好，毋好𨅔著。
7762,,海陸,除忒工作以外，家庭生活乜盡重要。
7764,,海陸,除忒你還有麼人？
7763,,海陸,除忒英文，你還會講麼个話？
5893,,海陸,高速公路逐段有接口。
7200,,海陸,高雄係佢个故鄉。
6679,,海陸,高麗菜大出，這下落大價，一隻賣無十個銀。
5370,,海陸,高麗菜大出，嗄賣毋出。
7922,,海陸,高麗菜大出，當便宜。
5323,,海陸,高麗菜大出嗄落價。
5929,,海陸,高麗菜煮啊去就蝕忒，伸無幾多。
7331,,海陸,䟘床目珠擘到金金。
5418,,海陸,假期一下仔就過忒。
4570,,海陸,偎兼來，正聽得清楚。
5044,,海陸,偏偏毋聽人講。
26778,,海陸,做一隻箱仔愛歸日个時間。
6677,,海陸,做人个乞食頭路，一隻月賺無幾多錢，盡難過日仔。
26782,,海陸,做人个世大人毋好大細目，全家大細正會和挼。
5735,,海陸,做人个秘書，愛摎頭家擐皮包仔。
6604,,海陸,做人毋好自私，無斯會分人嫌到臭屎。
28408,,海陸,做人毋好忒省，愛食像兜仔，著像兜仔。
6316,,海陸,做人毋好忒戥真，會交無朋友。
6259,,海陸,做人毋好忒橫，係見人全閃你像驚鬼樣，該就大事咧。
4535,,海陸,做人毋好恁自私。
5605,,海陸,做人毋好梟心，正會受人歡迎。
25527,,海陸,做人後叔、後哀無恁該，對前人子較好，人都會嫌。
4814,,海陸,做人做事愛有道德。
6240,,海陸,做人莫燒話，是非自然無。
5647,,海陸,做人愛光明正大，毋好總係想空想缺想愛謀人。
4835,,海陸,做人愛自謙兜正好。
6415,,海陸,做人愛知規矩，毋好無大無細，毋知分寸。
28279,,海陸,做人愛𢯭眾，係講忒孤老，朋友自然就較無來去。
6434,,海陸,做人愛擔輸贏，係講應承人做毋得落櫃。
30108,,海陸,做人爺哀愛平心，絕對毋好大細目。
36063,,海陸,做人爺哀愛平心/公平，絕對毋好有大細目。
36122,,海陸,做人爺哀愛平心/公平，絕對毋好有大細目。
36182,,海陸,做人爺哀愛平心/公平，絕對毋好有大細目。
36243,,海陸,做人爺哀愛平心/公平，絕對毋好有大細目。
36302,,海陸,做人爺哀愛平心/公平，絕對毋好有大細目。
4692,,海陸,做人爺哀愛平心正好。
7439,,海陸,做人當成功，滿哪就朋友。
6627,,海陸,做大水个時節，這河壩全全係淰黃个泥漿水。
34246,,海陸,做大水个時節，戴在山肚个人愛特別小心。
34242,,海陸,做大水該下，戴在窩壢肚个人家愛特別細義。
6840,,海陸,做大水該下盡得人驚。
4102,,海陸,做分人看，人正會服。
4506,,海陸,做月做得食豬腰仔。
36968,,海陸,做毋得！
4462,,海陸,做毋得用樹乳仔射人。
7973,,海陸,做毋得在教室肚擲球仔。
4893,,海陸,做毋得苦毒動物。
4587,,海陸,做毋得恁無規矩，知無？
5059,,海陸,做毋得偷偷仔摎筆擎去用。
4895,,海陸,做毋得無證據就儘採賴人。
4914,,海陸,做毋得儘採誤會別人。
7266,,海陸,做毋得儘採擲垃圾。
7520,,海陸,做毋著事情，難怪分人罵。
4157,,海陸,做毋著就愛承認。
34244,,海陸,做水災个時節，戴在中壢个人愛特別細義。
34245,,海陸,做水災个時節，戴在低湖个人家愛特別小心。
26785,,海陸,做世大人个人愛平心，屋下正會和挼。
4726,,海陸,做加幾遍，等熟練就遽咧！
34323,,海陸,做生理个人到年底愛做尾牙，來請承勞仔／員工摎／同主顧客食飯。
5430,,海陸,做生理係一門學問。
31863,,海陸,做生理愛有信用，毋好批人。
6676,,海陸,做生理愛有秤頭，人客正會輒輒來交關。
5264,,海陸,做先生个助理。
7933,,海陸,做先生愛有耐心。
26951,,海陸,做好心，自家得毋著。
5218,,海陸,做好事去食酒愛包禮。
4950,,海陸,做好選擇就莫後悔。
5217,,海陸,做百日愛請人來誦經。
25564,,海陸,做老公个有幾多兄弟？無半個。
4805,,海陸,做兵抽著陸軍。
4807,,海陸,做兵係一種義務。
34243,,海陸,做坑水个時節，戴在沙埔个人愛特別小心。
4037,,海陸,做事一下跍一下企，嗄腰骨痛。
5392,,海陸,做事衫看起來舊舊。
28409,,海陸,做事情定著愛有按算，事先好好規劃。
6160,,海陸,做事情莫恁慢板，愛遽兜。
28613,,海陸,做事情愛捉得著要領摎方法。
25456,,海陸,做事情較老當个人，事情還吂到，愛用著个東西，佢就會先準備好勢，毋會等到事情到咧，還吂張好，臨時臨急，匆匆忙忙，毋單淨搣到舂頭嗑額，還有可能做毋著抑係無做揫，恁樣事情就做毋圓滿。
7249,,海陸,做事喊毋行，食飯走第一！
4568,,海陸,做事愛有技巧。
6055,,海陸,做事愛像走馬拉松，琢琢仔做，毋使急。
4638,,海陸,做事當伶俐。
4702,,海陸,做事儘儘採採，斯會分人嫌哦！
5648,,海陸,做到半條命。
6362,,海陸,做到會死，還分人嫌到臭屎，實在毋值。
4233,,海陸,做店員，對人客服務愛周到。
5325,,海陸,做明星無恁該。
25529,,海陸,做後叔、後哀个人，一定愛惜前人子。
25530,,海陸,做後叔、後哀儕，對前人子愛較好兜仔。
5189,,海陸,做歪事愛包奠儀。
5219,,海陸,做歪事會搭篷仔。
7850,,海陸,做得再過講一擺無？
7853,,海陸,做得渟加一杯來無？
36967,,海陸,做得無？
6903,,海陸,做得等下仔無？
4241,,海陸,做得解釋分𠊎聽無？
7468,,海陸,做得摎你借錢無？
5257,,海陸,做得賒數無？
7542,,海陸,做得請問該隻細阿姊仔。
7460,,海陸,做得講較詳細兜無？
4509,,海陸,做甜粄愛先挨粄。
26781,,海陸,做這隻箱仔，到半晝仔就做得好。
31423,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31530,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31640,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31746,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31852,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31959,,海陸,做媒人个無保證會降倈仔，做先生个無保證學生仔會中狀元。
31420,,海陸,做媒人降倈仔，做先生中狀元。
31527,,海陸,做媒人降倈仔，做先生中狀元。
31637,,海陸,做媒人降倈仔，做先生中狀元。
31743,,海陸,做媒人降倈仔，做先生中狀元。
31849,,海陸,做媒人降倈仔，做先生中狀元。
31956,,海陸,做媒人降倈仔，做先生中狀元。
31419,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31526,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31636,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31742,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31848,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31955,,海陸,做媒人無包降倈仔，做先生無包中狀元。
31422,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
31529,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
31639,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
31745,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
31851,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
31958,,海陸,做媒人無收紅包會降倈仔，做先生無收紅包會中狀元。
26982,,海陸,做粢粑，蓬萊米、糯米愛對半破。
6617,,海陸,做會毋知？這案仔敢毋係你負責个？
4084,,海陸,做爺哀个，歸日仔就在該操煩細人仔。
6385,,海陸,做賊分警察捉著愛坐管仔，牽頭帶腦儕罪較重。
5830,,海陸,做賊仔係無？做麼个遠遠看著警察就走俐俐？
25380,,海陸,做酸柑茶當多工，又賣毋著幾多錢，所以，無麼个有人愛做。
25382,,海陸,做酸柑茶當宕人工，賺又無多，當少人做來賣。
5593,,海陸,做麼个火氣恁大？麼人惹著你係無？
6108,,海陸,做麼个事情都共樣，好頭好尾正圓滿。
7733,,海陸,做麼个恁閼？
36174,,海陸,做麼个都愛煞牙兜仔，毋好拈燒怕冷。
31471,,海陸,做麼个愛講「金豆開花」？愛用開花个金豆來救海龍王。
4997,,海陸,做麼个緊緊愛走？
6619,,海陸,做䃗崁、水壩愛用著當多石牯。
26780,,海陸,做箱仔已耗工，愛上晝做到下晝。
25563,,海陸,做餔娘个仰會毋盼得摎蟾蜍豁忒？佢想蟾蜍乜係自家懷胎降仔。
5203,,海陸,做鬧熱愛請神。
5393,,海陸,做戲个已慶。
26700,,海陸,做戲个老咧會跌落戲棚下。
26701,,海陸,做戲愛做到老正毋會跌落戲棚。
5080,,海陸,做壞事早暗會分警察捉著。
7094,,海陸,停電咧！裡背暗暗。
6020,,海陸,停電咧，屋肚暗摸叮咚，摸鼻空斯毋著，將就上眠床睡目好咧。
36319,,海陸,停電咧，歸莊頭暗摸叮咚，摸鼻公就毋著。
36320,,海陸,停電咧，歸莊頭暗摸摸，看毋著東西。
4797,,海陸,偷東西係犯法个。
7140,,海陸,偷拿東西，分阿爸發現。
34526,,海陸,偷雞毋著還了忒一扡米，當／實在算毋和／毋划算。
31414,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31521,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31631,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31737,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31843,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31950,,海陸,偷雞毋著還了忒一扡米，實在算毋和。
31415,,海陸,偷雞仔又還偷一扡米，正打平過。
31522,,海陸,偷雞仔又還偷一扡米，正打平過。
31632,,海陸,偷雞仔又還偷一扡米，正打平過。
31738,,海陸,偷雞仔又還偷一扡米，正打平過。
31844,,海陸,偷雞仔又還偷一扡米，正打平過。
31951,,海陸,偷雞仔又還偷一扡米，正打平過。
31418,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31525,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31635,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31741,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31847,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31954,,海陸,偷雞仔个時節愛先扡一扡米，正較好捉。
31417,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31524,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31634,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31740,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31846,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31953,,海陸,偷雞仔毋著還損失一扡米，實在算毋和。
31416,,海陸,偷雞仔還愛扡一扡米，正算得和。
31523,,海陸,偷雞仔還愛扡一扡米，正算得和。
31633,,海陸,偷雞仔還愛扡一扡米，正算得和。
31739,,海陸,偷雞仔還愛扡一扡米，正算得和。
31845,,海陸,偷雞仔還愛扡一扡米，正算得和。
31952,,海陸,偷雞仔還愛扡一扡米，正算得和。
4935,,海陸,偷聽佢兩公婆个談話。
6904,,海陸,兜人飯碗無恁簡單。
7283,,海陸,兜張矮凳仔來分𠊎坐。
4689,,海陸,動作無標準。
5479,,海陸,動物園畜當多動物。
5583,,海陸,動啊著就唉唉㗱㗱个人，愛仰仔做大事？
6763,,海陸,動啊著就閼，莫插佢！
4306,,海陸,動啊著就講愛投阿爸。
26638,,海陸,參加這擺親子活動个人，大部分係阿姆度細人仔來。
6260,,海陸,參詳事情愛講道理，係橫橫擎，定著毋會有結果。
4355,,海陸,唱歌仔个聲當大。
7196,,海陸,啉咖啡，精神會較好。
5679,,海陸,啉酒以前，食兜東西先打底正毋會恁遽醉。
39231,19.0,海陸,問仙个工作結束，仙婆轉去咧。𠊎爸講：
4178,,海陸,問佢本人較遽。
4569,,海陸,基礎愛打好正穩。
4113,,海陸,堅持自家个想法。
5309,,海陸,堵好無帶著現金，你做得借𠊎無？
36076,,海陸,堵堵開過白內障手術个人，醫生交代愛注意，莫分日頭晟眼。
6635,,海陸,堵著好歪事抑係愛去遠位，大體會先看農民曆選一隻良時吉日。
7369,,海陸,堵著困難，毋好恁會呻。
4886,,海陸,堵著熟事人愛相借問，正有禮貌。
34646,,海陸,堵著熟事个人，定著愛相借問。
6333,,海陸,婦人家有身妊个時節，屋下个東西做毋得儘採動、儘採釘，驚怕犯著胎神。
7459,,海陸,婦人家理家當辛苦。
4852,,海陸,婦人家莫恁好插事。
5149,,海陸,寄信仔愛貼郵票。
36324,,海陸,將地豆用擂缽擂做地豆麩，分老人家做菜。
7655,,海陸,將來个事情還恁久，到時正講。
36264,,海陸,將垃圾掃到畚斗仔項抔走。
36265,,海陸,將垃圾掃淨來，用畚斗仔裝等拿走。
28698,,海陸,張先生人盡慶，隔壁鄰舍有大小事情就尋佢。
28701,,海陸,張先生同鄰舍當和挼，鄰舍當肯摎佢撥錢。
28697,,海陸,張先生做人已會計較，故所摎左鄰右舍合毋著。
28699,,海陸,張先生逐禮拜去尋上家下屋作棋仔。
34417,,海陸,張先生對／自民國戊戌年就起勢／開始教書，到前幾年正退休。
6111,,海陸,張伯姆好手腳，火一著就喊裁桌，雞肉盤拿來剁。
28458,,海陸,張伯姆知「前螯不如後爪」，佢仰般做？繳倈仔讀書，直直拿著博士學位。
28456,,海陸,張伯姆厥倈仔這下係臺灣大學个教授，聽講張伯姆頭擺盡衰過，因為厥老公，在佢降頭胎仔，正做滿月過後無幾久，就轉長山咧。在該還係農業社會个大家庭，佢為著愛摎這單丁子渡大，除了摎恁多姊嫂輪煮外，厥老公分著該份田額个事頭也愛𢯭做，輒常暗晡時睡目，被骨肚囥等流目汁；毋過佢該下就看得識，一定愛分子女讀書，正會有後望，佢知「前螯不如後爪」，佢个一生全看後撐仔，係毋係有出息，佢知「子女無讀書，就像無目珠。」就恁樣省省儉儉，擼擼罅罅繳倈仔讀書，倈仔也當增志當打拚，毋單淨考著臺灣大學，還直直拿著博士學位，分學校留下來教書。
7344,,海陸,張到好勢好勢。
4784,,海陸,從細係毋曉得勤儉，大咧愛仰結煞？
6217,,海陸,從細看佢就濞流流仔，大咧變恁靚。
6998,,海陸,從細識分狗咬著，所以佢當驚狗。
28518,,海陸,惜手腳對身體健康有幫助。
7562,,海陸,惜細人仔惜到命樣。
4257,,海陸,掀到下一頁。
30106,,海陸,掃禾埕愛用祛 把/齊，較好掃。
31373,,海陸,掃把星毋係逐年就看得著个天象。
